1	Qamaglluteng tamaakut yuget liigikestiinkut ugpeqilleghmeggneng naten kiyaghtelleghmegteggun. Maaten uvitangighluta esghapagaqiinkut. Enkaam kilgaaqustestun iqitelteki qamaglluki uqigkutat, seghleghqellghetlu iglagullghiit whangkunnun. Sagiqlutangam kilgaaqulta sivumnnilngughmun,
2	esghaamakluku Jesus, piinlighistengallu apeghiighistengallu ugpeqillemta. Kayngunaghtuq tuqulleghqaq qaquurakun, iwernga Jesus-em pitkumangitaa kayngusaghaatelleq. Yeghlegi nakmiiqaaguq ikfiqnaluni qaquurakun apalluqluku quyalleq allgeghsaghqani. Enkaam maaten aqumgaaq aghenqigneghani Kiyaghneghem.
3	Sumeghtaghaatkaghtegguqun Jesus. Iilqayugumangituq qaywa seghleghqestet ugumikeraaghllaghngaatni. Tawaten elpesillu ilutullghiinnaanghitusillu iilqayugnaanghitusillu.
4	Seghleghqenghinnaqutkelleghpesi salin yugnun tuqutesigatiisi.
5	Puygustekii ilutughsaasit akuzitet ungipaatilghiit Kiyaghneghmun ighneqnilusi? Akuzitni Igaqegkani igaqngaaq, “Ighnemni, avelghaqiinaghpenaan Atanghem nallghusanghaten, iilqayugpenangllu aghyuunghaten.
6	Qayughllak qamaglluki piniqegkani Atanghem apeghtughaqii qaatkesqelluni, aghyuughaqiillu tugukliqani avaqutaaluki.”
7	Tuguklighaqiteggu Kiyaghneghem aghyuughillgha qayughllak ighneqelghiistun piiqiisi. Qamaglluki avaqutateng atangita aghyuughaqiit nallghughqennaluki.
8	Qamaglluteng avaqutat aghyuullengaqut. Aghyuullengenghilkuvek taawa atangilnguuguten enkaam avaqutapikenghitaaten.
9	Taam saaghwakun, atamta nunamelnguut aghyuughaqiinkut apeghtughnaluta qaatkesqelluteng, iwernga paninang quulvaghaqaput. Enkaam Atavut qilagmelnguq qaatkataghaghyaghqaqaghput unguvanaluta.
10	Atamta nunamelnguut aghyuughaqinkut natengiighhaq, sumeghmeggni elqughlluku aghyuughinguniluteng. Iwernga Kiyaghneghem aghyuughaqiinkut pinighqelleghqamnnun pelungiightesqelluta ellmitun.
11	Quyaniituq aghyuullengnemta qayughllak aqnightaqegkanginkut. Iwernga tagtalmi, liitfiknemteggu, nekeggmellengaqukut qayughllak kiyaghsagutaqukut elqughulluta.
12	Kevegteki iiggesi qughaghngalghiit, taagken iknaqughsaghteki kayaalnguut segesqusi!
